Date,city,Consumption_GWh,temperature_2m_max,temperature_2m_mean,temperature_2m_min,apparent_temperature_max,apparent_temperature_mean,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration
1/10/2023,sharjah,134.88,27.3,21.3,15.9,24.2,20.2,16.1,0,0,0,0,0,3,35.1,53.3,3.65
1/11/2023,sharjah,125.83,22.7,21.1,19.1,20.5,19.2,18.3,0,0,0,0,0,3,27,41.4,3.85
1/12/2023,sharjah,125.81,22.1,18.7,15.7,20.1,16.8,14.5,0,0,0,0,0,3,36,52.2,3.68
1/13/2023,sharjah,132.18,23.2,18.3,14.3,20,15.4,11.5,0,0,0,0,0,3,27.4,41,4.25
1/14/2023,sharjah,112.78,24,19.2,14.6,21.9,16.8,12.4,0,0,0,0,0,3,26.9,42.5,4.25
1/15/2023,sharjah,114.48,25.3,20.1,16.3,23.3,18.8,14.5,0,0,0,0,0,3,24.1,40.3,3.65
1/16/2023,sharjah,124.94,24.1,20.8,16.4,23.7,21,16.9,0,0,0,0,0,3,16.1,28.8,3.23
1/17/2023,sharjah,120.88,28.4,21.9,16.5,28,21.6,15.7,0,0,0,0,0,3,26.8,42.1,3.76
1/18/2023,sharjah,132.83,23.1,21.6,20.6,22.6,19.2,16.6,0.1,0.1,0,0,1,51,34.7,52.6,4.32
1/19/2023,sharjah,121.83,23.1,21.1,19.4,22.5,19.9,17.7,0,0,0,0,0,3,26.6,37.1,3.79
1/20/2023,sharjah,117.29,24,18.9,13.6,22.6,17.2,12.6,0,0,0,0,0,2,25.6,40.3,3.65
1/21/2023,sharjah,143.19,24.9,18.9,13.5,22.3,16.2,10.9,0,0,0,0,0,2,27.7,41.8,4.32
1/22/2023,sharjah,127.97,24.2,18.8,13.2,22.3,16.6,11.1,0,0,0,0,0,1,24.2,39.6,4.23
1/23/2023,sharjah,130.61,23.6,19.1,15.8,20,16.3,13.2,0,0,0,0,0,3,28.6,45,3.77
1/24/2023,sharjah,117.18,23.7,19,15,20.7,16.2,13.2,0,0,0,0,0,3,25.1,39.2,4.4
1/25/2023,sharjah,125.1,21.7,18.1,16,19.1,15.5,13.6,2.9,2.9,0,0,4,61,23.4,38.9,3.56
1/26/2023,sharjah,131,19.5,16.9,15,16.9,15.2,13.6,12.9,12.9,0,0,14,63,25.9,39.6,1.71
1/27/2023,sharjah,119.64,18.8,16.5,14.9,18,14.9,12.7,12.9,12.9,0,0,17,63,25.3,35.6,1.53
1/28/2023,sharjah,133.38,19.4,17,14.1,18.7,16,12.8,0.4,0.4,0,0,2,51,18.4,26.6,2.76
1/29/2023,sharjah,124.59,20.4,16.1,11.9,20.5,15,10.4,0,0,0,0,0,0,12.3,20.2,3.04
1/30/2023,sharjah,127.37,21,16.9,13.4,21.2,16.3,11.4,0,0,0,0,0,1,17,24.8,2.77
1/31/2023,sharjah,124.58,24.9,17.8,12.6,24.5,17.5,11.4,0,0,0,0,0,0,17.6,24.8,3.1
2/1/2023,sharjah,146.67,25.4,20.1,16.7,25.7,19.8,15.8,0,0,0,0,0,1,19.1,30.6,3.41
2/2/2023,sharjah,129.88,25,20.3,16.6,25.6,20.4,15.6,0,0,0,0,0,0,20.2,29.2,3.35
2/3/2023,sharjah,120.48,23.7,20.4,17.5,25.7,21.8,18,0,0,0,0,0,0,13.7,24.8,2.93
2/4/2023,sharjah,137.4,22.1,20.1,17.9,21.2,19.8,18,0.1,0.1,0,0,1,51,22.3,36.4,3.36
2/5/2023,sharjah,119.01,22.7,19.7,16.5,22.4,19.7,16.7,0,0,0,0,0,1,21.1,35.6,3.18
2/6/2023,sharjah,131.88,24.7,19.3,14.9,26.1,19.9,14.7,0,0,0,0,0,2,16,28.4,3.28
2/7/2023,sharjah,112.36,29,21.8,15,27.6,20.9,13.6,0,0,0,0,0,1,17,28.1,4.51
2/8/2023,sharjah,118.05,27.8,22.5,19.7,24.6,20.5,15.5,0,0,0,0,0,2,24.8,40.7,5.4
2/9/2023,sharjah,131.77,22.6,20.8,19.3,19.8,16.9,14.4,0,0,0,0,0,3,40.2,61.2,5.56
2/10/2023,sharjah,136.65,20.8,19.1,17.8,17.3,15.4,13.4,0,0,0,0,0,3,38.4,54,4.75
2/11/2023,sharjah,131.54,22.9,19.4,14.9,22.7,19.2,14.6,0,0,0,0,0,1,15.8,28.4,3.47
2/12/2023,sharjah,128.96,25.3,19.9,13.5,25,19.4,12.8,0,0,0,0,0,1,16.4,30.2,3.97
2/13/2023,sharjah,127.29,29.6,22,16,27.4,20.9,15.1,0,0,0,0,0,3,19.4,34.2,4.8
2/14/2023,sharjah,116.69,31.6,22.9,16.7,29.7,21.8,16.1,0,0,0,0,0,1,22.5,37.8,5.1
2/15/2023,sharjah,123.52,31.7,23.4,17,28.7,21,14.3,0,0,0,0,0,3,26.2,41,6.27
2/16/2023,sharjah,125.85,29,23.1,18.9,26.2,20.7,15.1,0,0,0,0,0,3,21.6,36.7,5.9
2/17/2023,sharjah,139.51,24.3,20.7,15.6,26.3,21.8,16,0,0,0,0,0,3,18.3,31.7,3.26
2/18/2023,sharjah,133.09,23.8,20.4,17.7,23.3,20.3,18.4,0,0,0,0,0,0,25.2,41.8,3.69
2/19/2023,sharjah,114.13,22.7,20.1,18.2,21.1,18.7,17.2,0,0,0,0,0,3,29.6,46.4,4.01
2/20/2023,sharjah,132.92,22.3,20.1,18.8,21,18.8,17,0,0,0,0,0,3,25.6,41.8,4.03
2/21/2023,sharjah,126.53,22.8,19.9,16.6,22.1,19.4,16.3,0,0,0,0,0,3,24.5,40.3,3.59
2/22/2023,sharjah,123.91,24.7,20.6,16.8,24,20.2,16.3,0,0,0,0,0,3,20.9,36.4,4.06
2/23/2023,sharjah,135.51,26.5,20.7,15.3,24.8,20,13.6,0,0,0,0,0,3,16,30.2,4.49
2/24/2023,sharjah,139.28,29.8,22.3,14.7,27.7,20.5,12,0,0,0,0,0,1,17.6,29.9,5.47
2/25/2023,sharjah,138.38,32,23.7,18.5,30.9,22.2,16.3,0,0,0,0,0,3,24.6,41,5.91
2/26/2023,sharjah,122.45,30.5,24.4,19.4,31,23.2,17.5,0,0,0,0,0,0,21.9,38.2,5.8
2/27/2023,sharjah,127.22,30.8,24.2,18.3,28.3,22.9,16.7,0,0,0,0,0,3,22.3,40,5.31
2/28/2023,sharjah,132.98,30.3,24.5,20.9,29.1,23.8,19.7,0,0,0,0,0,3,27,43.9,4.53
3/1/2023,sharjah,138.78,27.1,23.2,20.5,27.3,24,20.7,0.1,0.1,0,0,1,51,24,36,3.64
3/2/2023,sharjah,125.69,26.4,23.5,20.6,27.5,24.3,20.9,0.4,0.4,0,0,3,51,20,33.8,4.41
3/3/2023,sharjah,128.33,27.8,23.4,20.1,29.6,24.4,20.1,0,0,0,0,0,3,23.3,40,4.35
3/4/2023,sharjah,120.04,25.9,22.7,19.6,28.6,24.9,22.2,0,0,0,0,0,3,21.7,37.8,3.82
3/5/2023,sharjah,119.23,26.2,21.7,17.7,27.4,23.1,19.1,0,0,0,0,0,3,17.8,32.4,3.99
3/6/2023,sharjah,137.31,28.5,22.4,16.8,27.6,22.5,16.6,0,0,0,0,0,0,15.8,29.5,4.81
3/7/2023,sharjah,142.21,28.6,22.2,16.3,28,22.3,14.4,0,0,0,0,0,1,17.3,31.3,4.84
3/8/2023,sharjah,129.35,31.5,23.3,15.9,31.4,23.7,15.2,0,0,0,0,0,3,23.1,38.5,5.08
3/9/2023,sharjah,139.03,33.1,26,20.8,32.4,24.8,19,0,0,0,0,0,3,24.4,40.3,6.44
3/10/2023,sharjah,133.25,33.1,27.1,23.5,31.7,25.3,21.4,0,0,0,0,0,3,25.8,41.4,6.94
3/11/2023,sharjah,124.19,29.2,25.5,21,29.3,25.6,20.8,0,0,0,0,0,3,16.8,32,5.27
3/12/2023,sharjah,133.25,32.6,26.4,20.3,31.5,26.2,21.5,0,0,0,0,0,3,18.3,32.4,6.11
3/13/2023,sharjah,143.84,33.6,26.4,21.2,31.2,25,19.1,0.1,0.1,0,0,1,51,28,46.8,5.78
3/14/2023,sharjah,129.68,30.3,25.5,22.7,30.8,26.7,24.8,0.1,0.1,0,0,1,51,22.7,38.5,4.93
3/15/2023,sharjah,144.08,29.2,24.3,20,30.2,26.1,22.1,0,0,0,0,0,3,18.5,33.5,4.65
3/16/2023,sharjah,106.42,29.7,24.8,19.8,28.8,25.4,20.4,0,0,0,0,0,0,19.4,34.9,5.3
3/17/2023,sharjah,137.4,26.6,24.1,21.9,26.4,23.6,20.8,0,0,0,0,0,0,32.2,46.8,5.5
3/18/2023,sharjah,130.78,25.2,22.5,20,26.2,22.8,20.2,0,0,0,0,0,1,22.4,39.2,4.59
3/19/2023,sharjah,127.31,26,21.8,17.7,26.1,22.4,17.9,0,0,0,0,0,3,21.7,38.9,3.99
3/20/2023,sharjah,130.83,28.4,23.4,18.5,27.2,23.1,18.5,0,0,0,0,0,0,22,38.2,5.48
3/21/2023,sharjah,112.11,33.5,25.4,20.3,30.3,24,17.8,0.3,0.3,0,0,1,51,31.5,56.2,6.16
3/22/2023,sharjah,128.02,25.8,23.5,22.1,23.8,19.9,17.2,0,0,0,0,0,0,35.7,56.2,7.44
3/23/2023,sharjah,133.21,24.5,22.6,21.3,20.1,18.1,16.3,0,0,0,0,0,1,40.8,61.6,7.44
3/24/2023,sharjah,143.3,25.2,22.6,20.6,25.3,22,19.6,0,0,0,0,0,2,25.3,37.8,5.4
3/25/2023,sharjah,125.34,25.3,21.8,17.8,26.6,22.4,17.8,0,0,0,0,0,3,20.7,36.4,4.51
3/26/2023,sharjah,122.72,29.8,23.8,17.6,31.5,24.7,18.9,0,0,0,0,0,3,25.6,42.5,5.28
3/27/2023,sharjah,125.48,30.6,26.1,23,31.6,26.4,23.1,0.1,0.1,0,0,1,51,25.5,38.5,4.91
3/28/2023,sharjah,138.24,27.8,24.5,22.3,27.3,23.5,19.6,0,0,0,0,0,1,34.6,52.2,6.39
3/29/2023,sharjah,132.96,25.8,23.5,21.6,26.1,22.2,18.4,0,0,0,0,0,0,35.1,49.7,6.01
3/30/2023,sharjah,125.23,25.7,22.3,19.2,26.4,22.9,19.6,0,0,0,0,0,2,20.6,36.7,4.72
3/31/2023,sharjah,134.62,26.4,22.4,18.6,28.2,23.6,19.2,0,0,0,0,0,3,24.9,41.8,4.63
4/1/2023,sharjah,130.87,27.6,23.3,18.6,27.9,24.6,20.5,0,0,0,0,0,1,23.2,39.2,4.88
4/2/2023,sharjah,138.72,24.4,22.4,20.9,22.8,20.4,18.1,0,0,0,0,0,3,33.2,52.6,5.57
4/3/2023,sharjah,123.68,24.4,21.9,20,21.6,19.2,17.2,0,0,0,0,0,0,36.9,57.6,5.98
4/4/2023,sharjah,127.05,25.5,22.3,19.3,24.6,21.2,18.6,0,0,0,0,0,2,29.6,47.9,5.5
4/5/2023,sharjah,126.47,25.6,21.8,17.6,26.9,22.3,17.2,0,0,0,0,0,0,21.2,35.3,4.82
4/6/2023,sharjah,116.83,26.8,21.9,17.5,29.1,23.1,17.8,0,0,0,0,0,3,22.9,37.1,4.65
4/7/2023,sharjah,132.67,28.9,23.1,17.6,30.5,24.4,19.5,0,0,0,0,0,3,29.4,47.2,5.04
4/8/2023,sharjah,132.35,30.2,24.6,19.4,30.7,25.9,20.8,0,0,0,0,0,3,23.5,40,5.19
4/9/2023,sharjah,130.05,28.3,24.2,21.3,30.4,26.1,22.4,0,0,0,0,0,3,20.5,36,4.96
4/10/2023,sharjah,127.89,30.7,24.3,18.4,32.6,26.5,19.8,0,0,0,0,0,0,22.3,39.2,5.1
4/11/2023,sharjah,117.26,34.4,26.1,20.1,34.1,27.1,21.3,0,0,0,0,0,3,27.7,48.2,5.85
4/12/2023,sharjah,126.21,32.9,26.7,21,33.9,27.3,21.3,0,0,0,0,0,3,22.5,38.9,6.32
4/13/2023,sharjah,126.92,35.4,29.4,24.4,34,29.1,24,0,0,0,0,0,3,43.4,66.2,6.82
4/14/2023,sharjah,122.78,30.1,26.8,24.1,31.3,28.1,25.6,0,0,0,0,0,3,39.7,78.5,5.14
4/15/2023,sharjah,128.55,27.7,25.1,22.9,26.8,24.5,22.2,0,0,0,0,0,3,31.8,51.8,6.27
4/16/2023,sharjah,133.64,26.9,24.2,20.7,28.1,23.5,20.4,0,0,0,0,0,3,34.2,51.5,6.15
4/17/2023,sharjah,146.98,27.3,24.8,22.5,26.3,24.2,22.8,0.1,0.1,0,0,1,51,29.2,47.2,6.04
4/18/2023,sharjah,131.57,27.8,24.8,21.7,27.7,24.3,22.2,0,0,0,0,0,3,23.5,39.2,6.27
4/19/2023,sharjah,132.32,27.6,23.3,18,29.5,24.2,18.3,0,0,0,0,0,3,22.9,37.8,5.24
4/20/2023,sharjah,129.33,28,23.8,19.1,28.6,24.4,19.2,0,0,0,0,0,3,21.3,37.1,5.47
4/21/2023,sharjah,112.73,29.2,24.8,19.9,28.7,24.7,20,0,0,0,0,0,1,22.9,39.6,6.33
4/22/2023,sharjah,129.76,31.3,25.6,19.4,30.7,25.2,18.1,0,0,0,0,0,3,24.3,40.3,6.41
4/23/2023,sharjah,130.54,31.1,25.4,19.6,30.2,25,19.3,0,0,0,0,0,3,26.3,42.8,6.11
4/24/2023,sharjah,152.17,31.3,26.4,21.2,31.8,26.2,19,0,0,0,0,0,3,18.7,34.2,6.65
4/25/2023,sharjah,128.27,33.4,27.4,21.9,34.3,27.9,21.8,0,0,0,0,0,3,22.1,37.8,6.61
4/26/2023,sharjah,132.71,32.7,27.4,22.9,33.2,28.6,23.3,0,0,0,0,0,3,24.7,38.2,6.13
4/27/2023,sharjah,129.69,30.1,26.6,23.3,29.3,27.4,25.1,0,0,0,0,0,3,25.2,42.1,6.36
4/28/2023,sharjah,119.48,29.1,25.7,21.5,30.8,26.7,20.4,0,0,0,0,0,0,20.3,36.4,5.99
4/29/2023,sharjah,140.29,31.2,26.4,21.5,31.3,26.7,21.3,0,0,0,0,0,0,24.4,40,6.65
4/30/2023,sharjah,136.77,33.7,27.2,21.3,31.6,26.3,19.3,0,0,0,0,0,0,22.1,38.5,7.28
5/1/2023,sharjah,137.12,33.3,28.2,22.4,32.9,27.6,20.3,0,0,0,0,0,0,23.1,39.6,7.63
5/2/2023,sharjah,121.82,32.3,27.7,23.1,34.1,28.8,23.7,0,0,0,0,0,0,22,38.5,7.1
5/3/2023,sharjah,142.63,30.6,26.8,23.3,32.4,27.4,23.1,0,0,0,0,0,0,26.8,42.1,6.9
5/4/2023,sharjah,117.38,32.1,26.4,21.6,33.9,28.2,21.6,0,0,0,0,0,0,21.1,35.3,6.29
5/5/2023,sharjah,135.28,32.3,26.5,21.9,34.9,28.8,23.1,0,0,0,0,0,1,20.2,36.4,6.08
5/6/2023,sharjah,149.71,30.5,25.9,20.8,34.7,29.4,23,0,0,0,0,0,3,19.3,34.6,5.37
5/7/2023,sharjah,121.09,31.2,26.7,21.9,36,30.7,25.4,0,0,0,0,0,0,21.4,35.6,5.61
5/8/2023,sharjah,124.9,33.1,26.9,18.9,35.7,28.8,20.9,0,0,0,0,0,3,21.7,37.4,6.42
5/9/2023,sharjah,130.9,36.4,29.6,22.9,35.9,28.6,20.1,0,0,0,0,0,3,21.1,36.7,7.75
5/10/2023,sharjah,125.47,34.4,29.7,23.7,35.8,28.8,20.3,0,0,0,0,0,0,19.2,37.1,7.79
5/11/2023,sharjah,116.04,38.5,30.4,24.7,36.2,29.3,22,0,0,0,0,0,2,28.2,46.8,8.7
5/12/2023,sharjah,130.62,34.7,30,25.2,37.2,31.5,24.1,0,0,0,0,0,3,19.1,34.6,7.53
5/13/2023,sharjah,120.44,36.2,30.8,26.6,37.8,32.4,27.1,0,0,0,0,0,0,28.1,45.7,8.07
5/14/2023,sharjah,134.26,37.5,31.2,26.4,36.3,30.9,24.9,0,0,0,0,0,0,30.2,45.4,9.42
5/15/2023,sharjah,121.73,34.2,30,27,35.1,31.1,27.9,0,0,0,0,0,0,30.7,48.6,8.1
5/16/2023,sharjah,143.95,34,29.9,24.7,34.5,30.2,25.1,0,0,0,0,0,3,27.7,45.4,8.37
5/17/2023,sharjah,122.95,35.9,31.9,28.1,37.1,32.5,29.6,0,0,0,0,0,3,27.4,42.5,9.19
5/18/2023,sharjah,127.1,37.8,31.3,26,37.5,32.1,26.2,0,0,0,0,0,3,30.2,48.2,7.67
5/19/2023,sharjah,137.32,37.5,31.7,26.2,37.6,32.7,25.6,0,0,0,0,0,3,22.6,39.6,7.95
5/20/2023,sharjah,118.92,39.5,32.7,26.6,37.5,33.6,28.9,0,0,0,0,0,3,26.6,46.1,7.83
5/21/2023,sharjah,132.05,37.1,32.5,29.5,39.1,34.3,30.3,0,0,0,0,0,3,24.5,38.2,6.9
5/22/2023,sharjah,141.76,36.9,31.8,29,37.8,34.2,30,0,0,0,0,0,3,20.2,39.6,5.46
5/23/2023,sharjah,115.53,37,31.8,27.6,37.8,34.6,30.4,0,0,0,0,0,3,21,36.7,6.83
5/24/2023,sharjah,131.66,35.8,30.7,26,36.6,33.1,27.4,0,0,0,0,0,3,22.2,38.9,7.07
5/25/2023,sharjah,132.34,37.3,31,26.4,39,33.6,29.1,0,0,0,0,0,3,28.6,45.7,6.7
5/26/2023,sharjah,137.04,37.5,31.8,27.2,37.6,33.5,29.2,0,0,0,0,0,3,30.9,49,8.48
5/27/2023,sharjah,118.87,36.5,32.3,28.5,37.5,34.1,31.2,0,0,0,0,0,0,30.9,49.7,8.73
5/28/2023,sharjah,118.12,35.2,31.6,28.7,37.1,34.1,31.6,0,0,0,0,0,0,26.3,43.6,7.96
5/29/2023,sharjah,134.7,37.7,31.1,26.2,40.4,34.4,27.6,0,0,0,0,0,2,21.3,37.1,7.07
5/30/2023,sharjah,132.67,41.7,32.4,26.7,41.4,35,28.1,0,0,0,0,0,0,25.9,44.6,7.42
5/31/2023,sharjah,132.25,39.5,32.4,27.2,39.8,34.4,28.9,0,0,0,0,0,3,31.8,52.2,8.19
6/1/2023,sharjah,133.12,35.4,32.1,28.9,37.2,34.5,32.2,0,0,0,0,0,3,33,52.6,8.19
6/2/2023,sharjah,123.88,35.1,32.1,29.7,35.9,33.1,31.2,0,0,0,0,0,3,33.4,52.6,9.1
6/3/2023,sharjah,132.09,37.9,31.4,27,39.3,33.5,26.5,0,0,0,0,0,3,24.6,41.4,7.94
6/4/2023,sharjah,132.64,35.8,31.4,26.8,41.5,35.7,29.9,0,0,0,0,0,0,21.4,37.4,6.72
6/5/2023,sharjah,123.57,42.7,33.9,27.7,40.7,35,28.5,0,0,0,0,0,0,30.3,49.3,9.09
6/6/2023,sharjah,146.79,41,34.4,29.3,40.4,34.6,28,0,0,0,0,0,0,30.2,48.2,9.68
6/7/2023,sharjah,134.26,37,32.3,28.1,40.3,35,29.6,0,0,0,0,0,0,19.5,34.9,7.64
6/8/2023,sharjah,119.28,36.5,31.7,26.9,39.2,34.8,29.2,0,0,0,0,0,1,25.5,41.4,7.54
6/9/2023,sharjah,135.91,37.3,32.8,28.4,38.9,34.4,28.3,0,0,0,0,0,0,25.3,42.5,8.43
6/10/2023,sharjah,121.23,37.4,32.2,26.5,39.7,35,27.3,0,0,0,0,0,3,23.6,40.7,7.64
6/11/2023,sharjah,137.08,36.5,31.9,26.6,41.1,36.9,30.8,0,0,0,0,0,0,23.4,38.2,6.68
6/12/2023,sharjah,140.43,39,33,26.6,41.7,37,29.1,0,0,0,0,0,2,21.4,37.1,7.27
6/13/2023,sharjah,122.61,38.4,33.4,27.7,42.7,37.9,31.8,0,0,0,0,0,3,19.1,31.7,7.43
6/14/2023,sharjah,138.67,37.3,34.3,30.9,42.5,38.6,35.4,0,0,0,0,0,3,24,38.5,8.13
6/15/2023,sharjah,133.72,41.2,33.7,28.3,44.5,37.5,30.4,0,0,0,0,0,3,25.2,40,8.12
6/16/2023,sharjah,137.4,38.6,33.2,28.8,42.4,37.4,32.3,0,0,0,0,0,2,24.2,41,7.75
6/17/2023,sharjah,147.07,36.3,32.9,29.9,40.3,36.1,32.5,0,0,0,0,0,3,28.5,45,8.1
6/18/2023,sharjah,127.79,35.4,31.8,27.4,39.6,35.2,30,0,0,0,0,0,0,19,34.6,7.14
6/19/2023,sharjah,123.22,38.1,32.9,29.5,43.6,38.5,34.5,0,0,0,0,0,0,26.6,47.9,6.36
6/20/2023,sharjah,121.99,40.3,34.3,30.1,42.4,38.6,36.3,0,0,0,0,0,1,22.2,38.2,7.35
6/21/2023,sharjah,122.66,37.8,33.1,29.3,40.6,37.2,32.2,0,0,0,0,0,2,22.1,38.5,7.39
6/22/2023,sharjah,129.31,37.6,32.8,28.8,42.2,37.9,34.1,0,0,0,0,0,3,21.9,37.8,7.14
6/23/2023,sharjah,133.07,37.8,32.7,28.1,41.8,37.2,32.4,0,0,0,0,0,2,23.4,40.3,7.35
6/24/2023,sharjah,132.49,39.4,33.8,29.1,45.5,37.8,31.1,0,0,0,0,0,3,24.4,41.4,7.83
6/25/2023,sharjah,137.44,39.5,34.1,29.9,44.1,37.9,30.5,0,0,0,0,0,1,19.4,34.6,7.9
6/26/2023,sharjah,130.12,40.9,34,29.1,45.7,39.5,34.1,0,0,0,0,0,0,33.3,53.6,7.23
6/27/2023,sharjah,143.08,43.4,36.6,31.6,47.3,41,35.6,0,0,0,0,0,1,29.8,45.4,8.77
6/28/2023,sharjah,127.62,40.1,35.5,32.1,44.5,40,35.7,0,0,0,0,0,3,25.7,38.2,8.1
6/29/2023,sharjah,154.48,40.4,34.3,31.6,44.3,40.7,39,0,0,0,0,0,3,28,46.1,6.91
6/30/2023,sharjah,135.63,37.2,33.2,29.3,41.1,38.1,36.5,0,0,0,0,0,3,25.1,42.1,7.4
7/1/2023,sharjah,122.29,38.8,33.5,28.4,40.7,37,31.9,0,0,0,0,0,3,24.8,42.1,8.13
7/2/2023,sharjah,120.36,39.2,33.5,28.5,41.7,37.3,31.3,0,0,0,0,0,0,20.1,36,7.48
7/3/2023,sharjah,134.34,39,32.9,28.2,43.4,38.5,34.1,0,0,0,0,0,0,22.6,40,6.54
7/4/2023,sharjah,127.99,38.8,33.4,29.7,43.6,39.9,36.4,0,0,0,0,0,3,21.3,36,6.44
7/5/2023,sharjah,136.43,37.5,33.1,28.8,43.5,39.2,34.4,0,0,0,0,0,1,19.2,34.2,6.7
7/6/2023,sharjah,134.26,38.6,34,28.5,44.4,40.5,34.7,0,0,0,0,0,0,23,39.6,6.53
7/7/2023,sharjah,129.34,44.2,37.2,32.4,47,40.1,34.7,0,0,0,0,0,3,23.2,44.6,8.98
7/8/2023,sharjah,122.38,42.3,36.8,33,44.6,40.3,35.9,0,0,0,0,0,3,26.4,42.1,8.61
7/9/2023,sharjah,116.37,43.6,36.3,32.1,45.1,41,36.4,0,0,0,0,0,1,28.3,46.8,8.19
7/10/2023,sharjah,125.98,43.1,36.8,32,45.3,40.8,35.6,0,0,0,0,0,0,23.6,40.3,8.33
7/11/2023,sharjah,137.71,41,36,32.8,41.7,40,35.5,0,0,0,0,0,3,25.9,40,6.5
7/12/2023,sharjah,131.93,38.9,34.1,30.5,42.2,39,34.7,0,0,0,0,0,2,20.8,36.7,7.18
7/13/2023,sharjah,118.79,42.1,35.2,30.4,45.7,41.5,37.2,0,0,0,0,0,3,19.1,33.5,6.77
7/14/2023,sharjah,131.56,43.4,37.3,32.9,45.9,41.7,38.9,0,0,0,0,0,3,27,43.2,8.37
7/15/2023,sharjah,133.47,43.5,38.1,33.8,45.2,40.8,36.5,0,0,0,0,0,2,25,39.6,9.08
7/16/2023,sharjah,122.05,43.9,37,33.3,44.7,40.1,35.6,0,0,0,0,0,3,28.9,46.8,8.65
7/17/2023,sharjah,131.38,38.8,34.9,32,43.8,39.8,33.8,0,0,0,0,0,3,21.6,38.2,7.13
7/18/2023,sharjah,130.52,41.7,34.6,29.8,44.4,40.8,37.1,0,0,0,0,0,0,22.7,38.9,6.72
7/19/2023,sharjah,119.71,39,34.2,31,44.2,41.1,39,0,0,0,0,0,3,21.4,37.1,6.55
7/20/2023,sharjah,133.22,39.8,34.7,30.3,43.7,40.3,35.9,0,0,0,0,0,3,21,36.7,7.41
7/21/2023,sharjah,135.05,42.9,36.2,30,45.9,40.3,33.5,0,0,0,0,0,3,28.2,47.9,8.91
7/22/2023,sharjah,139.75,43.7,37.3,32.9,47.3,41.4,35.7,0,0,0,0,0,3,27.9,47.9,8.63
7/23/2023,sharjah,139.48,43.6,37.8,32.9,46.9,41.2,36,0,0,0,0,0,3,28.6,41,9.75
7/24/2023,sharjah,117.6,40.8,36.2,32.7,44.8,39.8,34.6,0,0,0,0,0,3,22,33.1,8.32
7/25/2023,sharjah,121.56,42.8,37.6,33.3,46.8,40.7,37.3,0,0,0,0,0,3,31.1,49.7,9.04
7/26/2023,sharjah,134.64,42.2,37.1,32.9,46.4,40.2,35.2,0,0,0,0,0,3,29.2,42.5,9.72
7/27/2023,sharjah,134.62,40.9,35.8,32,45.8,39.5,34.6,0,0,0,0,0,3,29.5,48.2,8.6
7/28/2023,sharjah,134.64,41.4,36.1,32.6,46.9,40,35.4,0,0,0,0,0,3,26.6,42.1,8.46
7/29/2023,sharjah,164.67,40.7,35.6,33,46.7,41.4,38.7,0,0,0,0,0,3,29.4,47.5,6.55
7/30/2023,sharjah,135.14,37,33.7,31.2,45.3,41,38.3,0,0,0,0,0,3,20.1,35.3,5.57
7/31/2023,sharjah,140.22,36.9,33.5,30,43,40.3,36.6,0,0,0,0,0,3,21,35.6,6.19
8/1/2023,sharjah,138.59,38,33.9,30,42.9,39.9,35.9,0,0,0,0,0,3,20,35.6,6.66
8/2/2023,sharjah,135.86,38.5,35.2,31,44.7,41.3,37.2,0,0,0,0,0,3,23.7,40.7,6.79
8/3/2023,sharjah,127.16,44.8,36.6,32.3,46.7,41.9,38.3,0,0,0,0,0,2,24.9,45.7,7.73
8/4/2023,sharjah,136.83,41.5,37.1,32,47.3,41.3,36.4,0,0,0,0,0,3,17.5,37.8,7.98
8/5/2023,sharjah,123.04,45.3,39.3,33.8,48.1,41.1,37.5,0,0,0,0,0,3,31.1,50.4,9.69
8/6/2023,sharjah,127.87,43.3,38.2,34.7,46.1,40.6,36.2,0,0,0,0,0,1,24.1,40.3,9.05
8/7/2023,sharjah,125.63,42.4,36.6,32.7,43.5,40.5,36.1,0,0,0,0,0,0,29.2,47.2,8.66
8/8/2023,sharjah,130.74,40,35.4,31.7,42.8,40.9,37,0,0,0,0,0,3,21.3,37.4,7.31
8/9/2023,sharjah,150.83,41.5,35.4,30.5,45.1,40.7,36.3,0,0,0,0,0,0,22.3,39.2,7
8/10/2023,sharjah,113.19,42.1,37,33.1,45.6,41.4,37,0,0,0,0,0,3,21.2,37.4,7.84
8/11/2023,sharjah,136.18,42.5,37.1,32.3,44.9,41.3,37.8,0,0,0,0,0,1,21.3,35.6,7.58
8/12/2023,sharjah,115.49,41.5,36.1,31.8,43.1,40.1,35.8,0,0,0,0,0,2,27.4,43.6,8.36
8/13/2023,sharjah,125.75,40.9,35.9,32.2,41.6,39.5,34.5,0,0,0,0,0,3,26.3,43.6,8.55
8/14/2023,sharjah,139.8,38,34.7,31.2,43.8,41,36.8,0,0,0,0,0,0,18.8,34.9,6.55
8/15/2023,sharjah,130.58,45.2,36.7,30.2,45,40.6,33.9,0,0,0,0,0,3,24.7,38.5,7.27
8/16/2023,sharjah,120.3,43.2,37.9,33.6,45.8,37.8,31,0,0,0,0,0,3,19.7,37.8,9.7
8/17/2023,sharjah,123.56,39.6,34.7,32,43.8,37.5,33.1,0,0,0,0,0,3,25.2,43.9,7.71
